"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AT5G42100",-0.885430443122909,5.25933773810291,-7.389645272566,6.80500830872629e-06,0.000129523963942267,3.8889519311642
"AT1G26440",0.885416958134304,3.39186533898275,5.88446787146729,6.41558001491938e-05,0.000729133653501864,1.55821235344394
"AT5G43780",0.885275733790158,5.84867809443355,3.84200446806931,0.00219934129493999,0.0119416194372027,-2.07959489879644
"AT2G45400",-0.884842799130841,4.373039800675,-9.55889778579133,4.3385723079611e-07,1.66801340266144e-05,6.7412019910345
"AT2G37362",0.884839504825266,2.18024160735021,1.9563592919892,0.0732466100521196,0.193912751801423,-5.50835111597438
"AT1G09530",0.884460079237765,3.26014805917299,5.05117584304975,0.000253963171130731,0.0021474047895275,0.13363932312763
"AT1G19540",0.883860761145897,3.41222256892525,7.26817890439454,8.06647780196103e-06,0.000147198135533916,3.71226247781374
"AT5G20630",-0.883782741874094,7.0119322879637,-2.10190696942069,0.0565484302911988,0.158025372021948,-5.27008145445306
"AT1G51800",-0.883649302417838,2.10553982668417,-4.32090889896709,0.000916268685106918,0.00596428424625604,-1.18645262890647
"AT4G12130",0.88362422934871,2.62896415883611,10.5277268744992,1.47636502938573e-07,7.69420523965424e-06,7.85081589049114
"AT5G22550",-0.883544395739835,1.13205885641776,-4.87667205373191,0.000342915719663956,0.00273607577733333,-0.176231034469245
"AT1G04350",-0.883437380130198,4.19660285503955,-6.52286380665366,2.38714387679545e-05,0.000337250838669643,2.58480142437772
"AT3G13600",-0.883144233430233,2.22817815656967,-5.08449112274836,0.000239925589753445,0.00204238446678114,0.192364700599787
"AT1G75380",-0.883069540400726,6.31598167921815,-5.3523553255629,0.000152737011135739,0.00143555479608161,0.65930676694356
"AT3G19270",0.882973605181999,0.32826469180558,8.23558415619487,2.18733740898228e-06,5.42705453392914e-05,5.06723394688838
"AT5G11600",0.882663057307807,3.33519322517641,6.53906905788712,2.32967223365816e-05,0.000329841002361787,2.61012249824254
"AT2G03130",0.882657589925543,1.03675038160556,2.9552824236232,0.0116206281627507,0.0448995994471376,-3.74863378048184
"AT1G33240",-0.882417594532996,5.10639233186393,-7.67417364201733,4.60171681582468e-06,9.60509651709929e-05,4.29532994952676
"AT4G20380",-0.882395224707457,4.23093878233739,-6.73891881767444,1.72993043112163e-05,0.000261866324781081,2.91941392387719
"AT2G21350",0.881834413927282,1.12450299926498,3.1732512932873,0.00770030822211393,0.0324758150104903,-3.34068056541771
"AT3G63380",0.881712472999081,1.04895930091766,7.42439678393858,6.48403585187866e-06,0.000125155995958102,3.93914731464642
"AT2G04040",0.881530577217851,4.09780062822986,1.57592324769515,0.140115802570188,0.309876043397009,-6.08453656284706
"AT2G35480",0.881254569203998,2.63231397606798,4.30170242082727,0.000948567381670961,0.00612956363755219,-1.2219294986791
"AT1G17950",0.881090336715112,0.590039753756451,3.72982764386272,0.00270853479775852,0.0141517063995553,-2.29077090881001
"AT1G62370",0.880974778621155,2.02233788486133,5.21205952783369,0.000193255505212139,0.00171955501426291,0.415913637171286
"AT4G04830",0.880915977775905,6.4306638833043,4.57026849003803,0.000586706202552359,0.00420809460251578,-0.72907948555802
"AT5G07830",0.880852294062651,3.46889499227756,8.98418641574013,8.56829592117596e-07,2.77987015790485e-05,6.03806939824182
"AT4G09040",-0.880381358651509,5.79697024758539,-6.26025877822959,3.56078744673081e-05,0.000461285087886212,2.16939287344672
"AT1G27030",0.880255546320873,4.29055621155722,4.95588599754139,0.000299064414449193,0.00245041101800195,-0.0351017654695029
"AT1G73010",0.880243692485606,2.29121345789397,2.14467119284822,0.0523621644368226,0.148668881438447,-5.19851102433494
"AT3G59750",-0.880230320348643,1.24974174050161,-6.11070119764291,4.49041846192485e-05,0.000552782154654306,1.92851672671052
"AT5G54290",-0.87990439010162,5.37938036017526,-6.63624863539689,2.01440983511641e-05,0.000295527784255482,2.76120653712533
