"";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"AT3G24550";-0.648832477648548;5.85007703796734;-9.55024068420847;4.38223767503197e-07;0.000276696172277548;6.84109643270557
"AT3G57280";-0.648744920559907;4.64000415689179;-7.33776833865982;7.31599737343308e-06;0.00149204680490577;3.97577826435327
"AT1G29640";0.648630312172527;2.56318380969669;2.80240767860828;0.0155011219709999;0.170450816992429;-3.8035553029446
"AT2G25260";-0.648369759156941;2.90514733152537;-3.27278545950906;0.00638186010112896;0.0980971969571007;-2.92922102908133
"AT2G01670";-0.648315867075342;5.45182427430827;-1.8783637286749;0.083959117116006;0.427072768454744;-5.3976456095396
"AT3G14210";0.64812316198458;3.92496152741835;2.53242690470843;0.0257014272970218;0.22819225593378;-4.29272472577176
"AT5G01017";-0.648061843570652;0.699347319076562;-1.87630605159977;0.0842601429776958;0.427732609064183;-5.40086784856402
"AT3G02570";0.647870414678461;5.16588346564464;5.8642385151159;6.62585859598231e-05;0.00570989016487893;1.71449173204919
"AT2G03830";-0.647252843721725;0.63926869947961;-1.58812737838356;0.137331335377432;0.519934240741586;-5.83108112925013
"AT4G37010";-0.646696126605935;3.78296431503409;-2.64833208922848;0.0207004828211032;0.201142039794401;-4.08434208227903
"AT3G15280";0.646680498684923;1.47398518871823;1.9186743035522;0.0782559050706608;0.410377915857691;-5.33413083430431
"AT2G35950";0.646582183995212;0.620167235069685;3.15854731475225;0.00791704859020959;0.111553093177312;-3.14311742239466
"AT3G23470";-0.646518656308117;3.58469108976602;-2.93951613182281;0.0119715187966868;0.146010726839382;-3.55081662153523
"AT3G03050";-0.646133040950019;4.19443345191804;-8.73926277010556;1.15668789343072e-06;0.000497910898070678;5.85809168732771
"AT2G44110";-0.646115417328806;2.41803819521878;-3.70188388697476;0.00285319645557131;0.060282496284281;-2.12371848435065
"AT4G19960";-0.645956982299436;2.31802714113783;-4.12512302920533;0.00130687899534163;0.0369161149127862;-1.33468961350042
"AT3G27865";0.645935708977237;0.445326381033548;1.34141178265301;0.203757033748459;0.635927251812088;-6.16099841231736
"AT4G11393";-0.645923918689562;0.181456551363606;-2.52618414437388;0.0260017752307788;0.229678850188905;-4.30386872077186
"AT3G57760";-0.645871441557533;1.8823190697481;-3.35795439880375;0.00543561282266143;0.0889228779139378;-2.76943246054536
"AT3G52180";0.645749853095267;3.49955326205432;3.79498338383423;0.00239965197256426;0.0542748602604539;-1.9493435375011
"AT5G46085";-0.645164369716945;0.332702685678049;-1.97495113653203;0.0708852502168541;0.390368235553501;-5.24425473720646
"AT4G04223";-0.645008546668161;4.23810855193402;-2.77745055897852;0.0162462267081754;0.176159960868402;-3.84929221371368
"AT1G27740";-0.644963534087579;2.00307858669411;-3.36453580107595;0.00536867539168259;0.0881789490420782;-2.757077315405
"AT1G11580";-0.644771608965477;6.12218366440982;-3.57878623248394;0.00359060181092464;0.0685807034660201;-2.35469174584282
"AT1G05020";-0.644688648543982;1.49566862478722;-4.61885884315325;0.000538372291458924;0.0207517965169795;-0.432100657270732
"AT2G30360";0.644649636757256;2.22847669776686;0.835108021121626;0.419402914619735;0.891855951794673;-6.69800068368748
"AT1G08430";-0.644035179371508;1.54410389701343;-2.29123575073148;0.0401221209887905;0.288356798776601;-4.7162763143965
"AT1G12580";-0.643892932084762;5.00485249173866;-8.95690656016305;8.85680661257507e-07;0.00043402318135922;6.12908576771102
"AT4G39110";0.643887639303964;0.572677679274303;7.01635185327671;1.15446608830095e-05;0.00192409061305508;3.5082938345327
"AT4G27260";-0.643780978678405;4.02776308639755;-3.96225887713939;0.00176142871346738;0.0445211616237679;-1.63705915988785
"AT5G22060";0.643778692069025;6.07634714758469;3.95430968341443;0.00178739816699311;0.0450043282338073;-1.65186358360656
"AT2G38540";0.643726208552524;9.29298560211118;3.60039702177432;0.00344832354028811;0.0672320705452967;-2.31411820695369
"AT5G40980";0.643658637684677;1.34515620495007;1.18586204319771;0.257828306066668;0.710114652553216;-6.34760521620308
"AT4G22690";-0.643253515785908;4.92040483290951;-2.27720110181679;0.0411649604234112;0.292167275077075;-4.74042980856759
"AT5G53902";0.643151626017048;2.18050971014814;2.55642657190343;0.0245778062829859;0.221937049969547;-4.24980348163454
"AT4G08400";-0.643036281885194;3.47362321660085;-2.60499555074098;0.0224481099171732;0.210282109246947;-4.16257163307897
"AT5G49480";-0.643029220837457;5.21326373736526;-2.40928072539841;0.0322949416889058;0.256803056544404;-4.51086901183249
"AT3G59750";-0.642615992628083;1.24974174050161;-4.46114411762318;0.000712428690212244;0.02483139191692;-0.717787768662096
"AT4G36010";-0.642391089869563;2.52647983687733;-3.50850257426304;0.00409600371543676;0.0747335633649311;-2.4866885727337
"AT3G05195";0.642066417902748;0.149945157041735;5.98842744379099;5.44062485398942e-05;0.00506039761561004;1.91688949025592
"AT3G10300";-0.641552957682295;3.84491075698008;-3.66376622062298;0.00306335281330927;0.0625880914246317;-2.19519957406386
"AT5G39050";0.641522701899262;4.00489029280432;2.21924570993758;0.0457501061482546;0.308498699782137;-4.8395206066402
"AT1G17340";-0.641455718984341;3.38828077900606;-6.16536861580484;4.1238967801679e-05;0.00417900935133496;2.20147139560119
"AT2G01940";0.640384858746207;2.52223255297502;4.12393142301928;0.0013097232361407;0.0369161149127862;-1.33689485139344
"AT5G67250";-0.639885929989317;4.41400701817603;-5.25876971127879;0.000178639517636445;0.0102899496185217;0.696678020821801
"AT2G09605";0.639590641420997;0.424213240569267;2.69504220831006;0.0189657074264011;0.191482494443735;-3.99963398795516
"AT3G20470";0.639456910783534;3.4610158614566;2.69115661716317;0.0191044116559818;0.192114899816493;-4.00669513019791
"AT2G21187";0.639421708791239;3.04479367698604;2.41979135909769;0.0316738662113015;0.254208538792654;-4.49239557600141
"AT5G54640";0.638923158608025;4.76421031064695;3.52142591224289;0.00399792440785722;0.0737437371253798;-2.46241447517621
"AT2G26530";-0.638649200061813;4.47081337851718;-0.99944605303409;0.336618716314962;0.809922491042733;-6.54670069916054
"AT3G63310";0.638559715854507;5.2281619189115;4.93635007908237;0.000309304069593297;0.0146542287401973;0.134361035205194
"AT3G56990";0.638347139513888;3.83534194200367;4.56287808969327;0.000594444024454519;0.0221285494953687;-0.533196450310549
"AT1G23850";-0.63833276544959;2.06637639218436;-3.71762368827223;0.00277076827389356;0.0590881990267404;-2.09421534412292
"AT5G36000";-0.638173127557722;1.44171090521869;-1.67726738669619;0.118413088810644;0.483023598573722;-5.70273133932086
"AT3G22250";-0.6380545155409;0.428127682076465;-4.58354942893912;0.00057306307965677;0.0217509175247023;-0.495825637825631
"AT5G54530";-0.637955725876105;1.35233461077766;-2.43290041208267;0.0309153386289571;0.251105024371266;-4.46931546201489
"AT5G51180";-0.63775501395036;4.33161983933876;-1.04506119523294;0.31587262702188;0.783252470584502;-6.50059022994195
"AT1G05853";0.637697801138113;0.661267401041199;1.43378409676702;0.176282348697771;0.591989194517123;-6.04208892984625
"AT3G08860";0.637241421974866;1.55618194657233;2.07751434690909;0.0590743090830295;0.355561281415785;-5.07706889936199
"AT1G76240";-0.637181626748983;3.59798320273081;-3.52261952151024;0.00398898697389998;0.073620241323248;-2.46017255242226
"AT4G09160";-0.636874687386897;3.88089390121345;-4.31818156518666;0.000920784850806588;0.0297560324867448;-0.978977713605189
"AT5G24780";0.63659078485422;2.59020403417814;2.05702126222183;0.0612772333210206;0.362160150090022;-5.11080844630384
"AT4G35350";-0.636129129180974;4.78465006392825;-3.44844737558126;0.00458485162587131;0.0800694660625827;-2.59949598838545
"AT5G19970";0.636107553120998;2.02044361687246;3.375416873481;0.00525983008469868;0.0872642754779746;-2.73664868752275
"AT3G14452";0.635967548826708;1.62562820365893;1.73539103860161;0.107348776937773;0.461428159784251;-5.61667424972299
"AT2G42940";0.635543253828519;0.645007782185542;1.7035625628589;0.113288486613344;0.472390256664457;-5.66402341764808
"AT5G43250";0.635227032944836;2.04514428493493;4.39324237138125;0.000804504429686129;0.0270915835280869;-0.84159117535114
"AT5G50640";-0.63502865777438;3.07022914332675;-5.84782190851473;6.80184655402745e-05;0.00578562248467314;1.68757279301085
"AT2G34410";-0.634990079844828;3.45680522348488;-0.958881215018925;0.355880529365889;0.827757539010359;-6.58623255992094
"AT5G57345";-0.634986992791881;5.59274012929847;-2.67895620118178;0.0195464226504026;0.194770165365908;-4.02884947083333
"AT4G24420";0.634787865256282;0.464243447491012;5.21757458257505;0.00019146634429892;0.010662656509214;0.625594232432377
"AT3G50900";-0.634692731327277;3.25344649149875;-4.39877658691605;0.000796557483816702;0.02699006384536;-0.831483428287467
"AT1G14370";-0.634681838534227;2.94069416623892;-3.72837037488555;0.00271589031970431;0.0583197036408447;-2.0740763141819
"AT4G07190";0.634345746684487;0.49070479729704;4.16030337894614;0.00122571710209961;0.0354260295891166;-1.26963412820403
"AT2G37360";-0.634113921843489;0.489521352863393;-1.08935995614847;0.296643375679921;0.759152123265301;-6.45416683005831
"AT1G01590";0.634074081605868;0.23357568822604;7.1945151756614;8.95087609750926e-06;0.00168898916614668;3.76915212114648
"AT3G22142";-0.63383664784448;2.94660218727159;-2.48903407468289;0.0278607007907103;0.237979562619845;-4.37000380105746
"AT4G28140";0.63343495237811;0.999824445149467;5.25684784042641;0.000179217415512573;0.0102978117371108;0.693366826385776
"AT4G37260";-0.633185637448229;5.97190328951681;-2.75635517525008;0.0169034673143235;0.179958347059398;-3.88787992740098
"AT5G06300";-0.63300804563187;3.82635946508618;-6.18974858129363;3.97076455946402e-05;0.00409975197424158;2.24033344312388
"AT5G56000";0.632789606612285;4.75531618700534;5.4572654799564;0.000128324460709141;0.00856200368729852;1.03596411197968
"AT5G40510";-0.632681759005294;2.90247792730112;-3.26177984170466;0.00651569646192108;0.0993174846491433;-2.94985255570687
"AT4G13577";0.632322698606118;0.692856197539079;2.74696163934943;0.017204483024488;0.181976297990048;-3.90504062627167
"AT4G06905";0.63212687245274;0.170631725046973;2.97357734799239;0.0112262597831371;0.140042472439111;-3.48769221644834
"AT4G09649";0.631836900062161;0.6912900141495;1.67222011469029;0.1194197874658;0.485273698723237;-5.71011806183311
"AT1G14642";-0.631819023931383;1.31640866394168;-1.13370883596728;0.278287509843357;0.736484527029622;-6.40610505853265
"AT2G21350";0.631045313034592;1.12450299926498;2.27079520155247;0.0416494659934945;0.29395462531479;-4.75143431168719
"AT1G66280";-0.63078985185293;6.04244129173639;-2.46871706597297;0.028931046985739;0.242505250365782;-4.406036823388
"AT4G11330";-0.630608180873521;2.89275520614669;-2.8377781114876;0.0145025462696199;0.163854818193541;-3.73858411361583
"AT1G18200";-0.629643479981755;2.02513875077009;-3.93314327350909;0.00185848389379647;0.0460525295735997;-1.69130246209191
"AT4G18220";-0.629362861303959;3.41483627352053;-2.27819130738384;0.0410905465742099;0.291773737821875;-4.73872764052976
"AT4G16880";0.629248015276813;1.93990511674988;2.83215762840991;0.014656867858824;0.165010324332407;-3.74891966024428
"AT3G19270";0.629240237941701;0.32826469180558;5.86898736680222;6.57585093385914e-05;0.00568170825556308;1.7222714785293
"AT3G58190";-0.628311927994552;0.69003261691577;-2.54566853148885;0.0250754531062031;0.224516594446678;-4.2690586822802
"AT2G43535";0.627693369273603;5.70803736278923;2.46589812157796;0.0290826573130007;0.243279207021083;-4.41102854752984
"AT4G34680";0.627550219646518;2.55351127251177;7.94503552411705;3.1996073474848e-06;0.00092151498280674;4.82163119416042
"AT4G30210";-0.627101759787383;6.29605221732268;-4.24730800773948;0.00104659204626632;0.0319356474489424;-1.1091856681656
"AT5G15600";-0.626568049997861;3.21554563804924;-2.91390250911861;0.0125641392030254;0.150225193901287;-3.59820390067571
"AT3G26460";0.626466806644519;3.50122514790763;2.03347315390455;0.0639027244938688;0.371240657900979;-5.14937565579876
"AT5G05365";-0.626443998911688;2.84320036358676;-2.29696112357375;0.0397039590348751;0.287073351022253;-4.70640590950329
"AT4G26740";0.626423795857091;0.389244692882964;2.81612596796505;0.0151060170943761;0.167899749241588;-3.77837693378206
"AT5G26270";-0.626419733359337;3.40628757846951;-3.57156709734704;0.00363945054677263;0.0690660561259165;-2.36824709682848
"AT3G25400";-0.626113091407051;3.24507787002462;-3.59687295763856;0.00347112692858074;0.0675563191737352;-2.32073397139998
"ATCG00210";0.62605729898696;1.08739973649059;1.66863887987871;0.12013863938061;0.486256403696201;-5.71535072279217
"AT1G79170";0.625719134308213;1.31459844287643;1.54892192852632;0.146450102220989;0.536532739247059;-5.8860715338948
"ATCG00010";0.625470977260482;2.82976579015887;1.32371019970231;0.209404170701414;0.643793378866014;-6.1831165195132
"AT1G13520";-0.625209670330566;0.892763818825653;-3.57790595506569;0.00359652235695145;0.0686243183339901;-2.3563445988524
"AT3G60720";0.625079954165783;1.46595110957934;6.27417761449265;3.48528667270207e-05;0.00377172760983983;2.37426128695835
"AT4G31000";-0.624163200486404;3.8949560855099;-4.22612578347702;0.00108754814728855;0.0326393677513025;-1.14818888992668
"AT3G12960";0.623884316021528;0.956309938018783;2.47808126991724;0.0284328740277516;0.240717360260417;-4.38944121206349
"AT5G01990";0.623844924218284;3.32038139164607;5.2627157797422;0.000177459072495198;0.0102899496185217;0.70347515010797
"AT4G17243";0.623768551480853;0.374799659851069;1.11534462113673;0.285780583846894;0.745809864831498;-6.42619687174743
"AT5G65300";-0.62373507972759;3.63657993203088;-1.03687437501876;0.319525132870564;0.788487781807126;-6.50899349174488
"AT5G61210";-0.623323863923695;5.03381313396069;-7.78721202635911;3.95000498466353e-06;0.00105361889931542;4.60639480088126
"AT3G55130";0.623272325385849;2.51606833133932;4.08507764267654;0.00140604862962808;0.0385520492423854;-1.40885937505401
"AT1G10530";0.623248712309527;1.51146398005864;4.05945191334529;0.0014735511108481;0.0395917378252666;-1.45638518001846
"AT5G43020";-0.623024335031563;2.77769645986219;-6.60659263155756;2.10552244639014e-05;0.00268854729453419;2.89173994119208
"AT1G71697";-0.622354717418499;3.66392001112884;-5.07577496033997;0.000243517878015581;0.0125923655913568;0.379189292948392
"AT2G33580";-0.62154116458419;3.06743962766678;-1.26782371269813;0.228071612320462;0.669789919899859;-6.25148442353012
"AT4G23670";0.621497594209444;9.85011873044095;3.90705119856139;0.00195012676287236;0.047177457017504;-1.73995597283803
"AT1G69240";-0.621209828189429;1.34396528914251;-3.36890675528407;0.00532468086737307;0.0877636781719177;-2.74887134326941
"AT1G24020";0.621025647264547;5.07647684889046;3.03534902855407;0.00999057893134715;0.129703708205979;-3.37292578815618
"AT4G30350";-0.62087221327688;3.49929290053212;-6.59376655364775;2.14627240171498e-05;0.00272079389056016;2.87206265817057
"AT5G50530";-0.620844714063525;3.0419172980051;-5.81980187558198;7.1137095835545e-05;0.00593204728895462;1.64153902299998
"AT3G61060";-0.620705757437804;4.81883180599689;-3.29882265522489;0.00607615382959637;0.0952259468673688;-2.88039395878905
"AT2G45080";-0.620446016720916;1.72460802983424;-1.38781619652929;0.18954315852122;0.613628644736402;-6.10198483118656
"AT1G79529";0.620155582738414;1.08359367492279;2.42910646051113;0.0311330509335352;0.25184438484004;-4.47599967787739
"AT4G10390";-0.620130587065773;1.32414800345393;-4.80830842259974;0.000386156643285012;0.0167264921754311;-0.0926329135870887
"AT3G47500";0.619287687190612;3.73849287882892;3.19338737147004;0.00741312708835637;0.106939895295257;-3.07795068219975
"AT4G06810";-0.619061275124344;0.103176879187391;-1.76371908456314;0.102296953730278;0.456449080332076;-5.57408629990545
"AT4G02540";-0.618718300184396;4.22173942130854;-3.1924945955675;0.00742562898402456;0.107073200014264;-3.07962139182191
"AT3G07650";0.618694034126066;3.79357936577681;3.84470689859539;0.00218836346894299;0.0508743382030312;-1.85636188805974
"AT3G20810";0.618625489933225;3.27362837883688;2.68220095532964;0.0194278994907152;0.1940603054392;-4.02295996578828
"AT5G24200";0.618560298742844;0.748755819390108;5.34167966630125;0.000155481356114371;0.00955977409232801;0.839048434683041
"AT4G34560";0.618364755550079;2.97956266897283;2.89462159266817;0.0130293604032294;0.154037590252401;-3.63382622674889
"AT3G27580";0.61829670519956;2.90955796850887;5.49034531304063;0.000121506431606813;0.00830257420649912;1.0919813953895
"AT1G14950";0.618180929986417;0.634465174686133;1.63565708213888;0.126939667995354;0.501481183887793;-5.76320595519191
"AT4G04125";0.618058350084109;2.18925126175065;0.454959288582765;0.65697456914946;1;-6.95174956862558
"AT5G10170";-0.617787183338126;4.0487275152614;-4.14180113317226;0.00126773229661255;0.0362889751479336;-1.3038361435791
"AT1G13300";-0.617723931771413;3.7317061207481;-2.20654799679796;0.0468172960953507;0.312498197805356;-4.86108651707936
"AT3G56410";-0.617067218438292;1.34317891978403;-1.67263192623778;0.119337368694768;0.485273698723237;-5.7095158971972
"AT5G58690";-0.616934901444569;1.64625880060272;-5.99798935104597;5.35916672520864e-05;0.005013034788854;1.9323821840192
"AT5G17522";-0.616894878610692;1.76553065139469;-1.05439540324689;0.311745922830412;0.777895872039133;-6.49094178469054
"AT2G38320";-0.616778501273441;2.38053289611296;-5.46912721146665;0.000125834527170552;0.0084539072939502;1.0560681384129
"AT3G49070";-0.616476706325005;0.931483268133368;-2.62059696466303;0.0218029729667377;0.206983989519792;-4.13445008999641
"AT5G17980";-0.616383447262599;1.65926525424241;-5.94367886139985;5.83959354956174e-05;0.00531111842140611;1.84421273105739
"AT2G04240";0.616323695794752;3.10280946218672;3.5442369899527;0.00383058974651165;0.0716085669855724;-2.41957101933087
"AT1G01120";-0.616275561454305;5.47754919491119;-4.83586742894313;0.00036807769876712;0.0162216041390884;-0.0436056562042433
"AT3G50970";-0.615982129284113;4.90375892062662;-2.82940681084887;0.0147329872898257;0.16545448195857;-3.75397661522344
"AT5G62460";-0.615341070370424;3.92608143263561;-4.51195979537633;0.000650723313262115;0.0233291304455838;-0.625447565443332
"AT4G07995";0.615198186346194;0.337805994028652;2.96310046710313;0.0114504427700799;0.14192238107589;-3.50712132571467
"AT5G45410";-0.614836541256139;4.92438325256;-8.00156286568073;2.96914231031176e-06;0.000878250896166362;4.89795427245393
"AT3G12510";0.614737259197915;1.33746892382442;1.14811364415548;0.272515853738574;0.729813460505595;-6.39015899436071
"AT3G48340";-0.614621225695549;4.87313806221461;-2.37102283349815;0.0346558701435679;0.266914422806419;-4.57786513392265
"AT3G62680";-0.614511380355414;5.11845787478584;-2.29142769753581;0.0401080341884687;0.288356798776601;-4.71594556231136
"AT1G22110";0.614287605828968;0.481943532558401;5.3454937059057;0.000154494999779932;0.0095490896494971;0.845575338073245
"AT1G06983";-0.614206776991062;0.102367796165177;-3.4672731828523;0.00442554985814362;0.0782466766248947;-2.56413392861773
"AT5G37770";-0.614013211108924;5.7147447629354;-1.74766195643829;0.105133798077095;0.457394795739938;-5.59827729703195
"AT3G61950";0.613914557534053;1.21721396482176;5.44792784793205;0.000130320968610714;0.00864409770180925;1.02012442011196
"AT3G28220";0.613645103220372;3.3854547608648;1.94592271348855;0.0746036194855753;0.400693105771482;-5.29078573223862
"AT1G31130";-0.613293408597736;5.17316997112473;-1.54807922593487;0.146651695566031;0.536716650228403;-5.88724341067835
"AT3G57450";-0.613267783514541;5.40191926707678;-1.8962143967485;0.0813884260049447;0.419424624244029;-5.36961046989168
"AT4G13250";-0.613231316708104;4.96471627919699;-4.03843214809089;0.00153140974662639;0.0405163386067561;-1.4954042787671
"AT3G50290";-0.612972975792701;0.582521646204539;-4.22871613680379;0.00108245197309944;0.0325757521840274;-1.14341711809979
"AT2G15480";-0.612780553560478;2.67528730891604;-3.91235618974572;0.00193112533211743;0.0470579369239807;-1.73006062862882
"AT5G35190";-0.612583993477857;4.54244559241125;-2.1287095909271;0.0538895126071959;0.338438096295345;-4.9920894026164
"AT1G49500";0.612503153165019;6.01588835922427;3.5977902019237;0.00346517691107119;0.0674805181027287;-2.31901199690713
"AT2G39380";0.612406479417487;0.951908068096584;0.917303903032277;0.376420675202343;0.849253256414928;-6.62528269927734
"AT3G09220";-0.612346827775575;3.57171365082251;-1.6274453496535;0.128684474602826;0.504128936823833;-5.77502560118022
"AT5G46690";0.611947556155545;2.06861059250546;3.79991055787403;0.00237781304194823;0.0540172574629649;-1.94012474302989
"AT5G00875";0.611505366434244;0.579427291911596;2.22467770774358;0.0453006268744567;0.30656328527461;-4.83027869091713
"AT4G35210";-0.611320035143608;0.555912960947769;-3.8805364011688;0.0020480157548662;0.0484805344481051;-1.78943745949257
"AT5G02290";-0.610812217354649;4.11010845640651;-5.42163193100515;0.000136120789678861;0.00884611145271405;0.975453298969386
"AT2G02680";-0.610070905613024;1.56547315581067;-3.87538684576773;0.00206760471258672;0.0488288230384018;-1.79905194901749
"AT1G06980";0.609700948003724;1.44498848705163;2.16356480737273;0.0506067668628445;0.326702083756482;-4.93368772215465
"ATCG00905";0.609549832778735;2.17897385565174;3.70908291915603;0.00281518914020738;0.059632970993825;-2.11022338301595
"ATCG01230";0.609549832778735;2.17809392175803;3.71981605098015;0.00275948167953821;0.0589857174376811;-2.09010658138604
"AT2G46660";0.609522638384624;1.2150463639229;5.33763614317513;0.000156534284338861;0.00960652365924825;0.832126655782577
"AT5G51760";0.609424040557528;0.485788834918784;3.01649395671168;0.0103526457231317;0.132932505681496;-3.40799372010182
"AT4G31248";0.608784354847276;1.28315478293686;1.8620677838506;0.0863701169247709;0.434204570355382;-5.42311049405613
"AT4G02425";0.608369887266045;2.41615710339675;5.3808700346908;0.000145653369683502;0.00914385676255913;0.906019656557683
"AT1G01840";0.608235593336935;1.77510773596341;3.03921487019897;0.00991792001516428;0.129078050284793;-3.36573205649465
"AT2G25250";-0.608198604598469;4.93586984606309;-1.97738306114916;0.0705816037753292;0.389610927497543;-5.24034020384374
"AT3G25770";0.608193440330668;4.60805181072755;1.97584718458223;0.0707732313751487;0.390209488789296;-5.24281270886949
"AT3G19970";-0.608179728669391;2.30805694252055;-3.24091952174745;0.00677718034507426;0.101546761559413;-2.98894526334723
"AT4G11910";0.607725792248167;0.882796209203907;6.81828813990801;1.53932791965648e-05;0.00224625571493694;3.21318611341467
"AT5G20225";0.607592126301886;0.903930251509254;2.01607379053087;0.0659092480003226;0.376479047365139;-5.177730696916
"AT1G76700";-0.607560801721206;4.21392530066306;-5.49543468550223;0.000120491756586695;0.00825909362006462;1.1005862742669
"AT5G59090";-0.607486503873417;4.87217698029326;-2.90202497763508;0.0128487407529927;0.152682846595371;-3.62015325952456
"AT1G77500";-0.607164176792355;3.08992916112062;-5.82607759384389;7.04257360027404e-05;0.00589869436269892;1.65185899141643
"AT5G06630";-0.607044258270452;3.9133954826596;-2.2080917098636;0.0466863090762053;0.311967532344234;-4.85846750424368
"AT1G70500";-0.60616799282608;1.05884452237228;-3.08402728738145;0.00911321151214271;0.121730705279976;-3.28225475557422
"AT1G74100";-0.605956975483644;5.84426320076133;-5.06163234774445;0.000249466941617827;0.0126659872037408;0.354468972360915
"AT5G10210";-0.605530759880679;1.5997060851958;-2.29400331780804;0.0399194665053006;0.287811220238984;-4.71150632408235
"AT5G04105";0.605261024992183;2.40464255248716;1.32416737705581;0.209256735181005;0.643729634235731;-6.18254804722598
"AT2G47270";-0.605183225592167;3.08940110360302;-2.29197777972277;0.0400676902266016;0.288356798776601;-4.71499762975315
"AT4G27970";0.60509451493161;1.77469955689468;3.62447113821155;0.0032965742238537;0.0654190393314934;-2.26893005161568
"AT5G10625";-0.604940956346775;2.59784031827956;-2.92590090677744;0.0122829924796073;0.148212970262017;-3.57601491780559
"AT1G55300";0.604344040746459;3.30678856959568;4.59891699187838;0.000557687360839944;0.0212666075707989;-0.468073837097464
"AT3G14060";0.604305895044799;3.46756620168927;2.84988109314241;0.014175666361825;0.161879848257334;-3.71631366916205
"AT2G27260";-0.603691401599966;4.35772304152474;-3.07370333533823;0.0092926158271113;0.123298933100431;-3.30150029599033
"AT5G53230";0.603663718396544;0.726797041711407;3.61509896227529;0.0033548251815047;0.0661216478466373;-2.28652063314057
"AT2G45400";-0.603614648049614;4.373039800675;-6.52080881302339;2.39453851152158e-05;0.00290383498029145;2.75969319267591
"AT4G03540";0.603506544702803;1.14661501939774;1.74917231530102;0.104864002087255;0.457217434708733;-5.59600751381664
"AT2G08330";0.60304765287799;1.06150553355619;0.401043820102632;0.695189401022863;1;-6.97613738246647
"AT5G52510";-0.60287626959961;3.88269540243222;-6.60651442982188;2.10576840242959e-05;0.00268854729453419;2.89162003712073
"AT5G20260";0.60276980349127;0.870524472065823;1.46025820891697;0.169003706842166;0.579211645823511;-6.00696100349494
"AT4G24230";-0.602746738145447;5.35966827367939;-2.38562434454918;0.0337358921395977;0.263090241194856;-4.55234154937199
"AT4G14230";0.602700530930848;3.24561127332699;4.00774751066088;0.00162010396847017;0.041983325648604;-1.55241994832947
"AT1G05250";-0.602394315191742;4.17028634099606;-2.19511724672364;0.0477980666295161;0.316290785119848;-4.880454840138
"AT5G44260";-0.602167641165171;2.32398500185243;-1.51203794079732;0.155499218446317;0.554163230136537;-5.93695708298701
"AT5G46170";0.602034681219127;3.58328542725426;3.45827192732125;0.00450100482337231;0.0791821449831514;-2.58104187366495
"AT4G03295";-0.602010592211683;0.236883347931426;-1.23669865589;0.239032861704504;0.685489208519869;-6.28857707851369
"AT4G31330";0.601674906306545;2.56516162901089;2.0733001092809;0.0595212105641307;0.356551707070262;-5.08402035367999
"AT1G21540";-0.601320245819599;1.59775646262208;-5.18732887825781;0.000201496725047615;0.0109896046071235;0.57325956506094
"ATCG00600";-0.600816703063575;0.790537519729534;-2.24377271074904;0.0437535153355279;0.301176829519118;-4.79771496282084
"AT5G08240";-0.600809521439763;3.68657997579127;-2.25913105176848;0.0425456157533451;0.297212808942464;-4.77143922200212
"AT2G23170";-0.60076765351119;2.81392084713592;-4.53066402117976;0.000629432349590797;0.0228628615408618;-0.591527766081931
"AT1G64795";-0.60055325810819;1.06948375701645;-0.422381071219728;0.679953870662189;1;-6.96684254950548
"AT1G28010";-0.600319204158876;2.06817580689494;-4.52830351324965;0.000632078906025843;0.0228809776422784;-0.595806442057072
"AT3G47710";-0.599704858403095;0.393084851923102;-3.717486786023;0.00277147462922;0.0590881990267404;-2.09447192161781
"AT2G46310";0.599683639159323;2.58896882052346;5.26293740984433;0.00017739301626027;0.0102899496185217;0.703856847248415
"AT4G21570";-0.599364606945198;5.09966328280939;-1.62356451327633;0.129516323904844;0.505952171831122;-5.78059815663919
"AT3G12585";0.599206497216625;0.329515196198817;1.82422457955582;0.0922128004367726;0.45161439092192;-5.48176276180504
"AT2G23640";0.598961770289047;0.885153394481318;2.23691684222501;0.0443031424596726;0.303031114268177;-4.80942012953609
"AT5G21960";-0.598886946009532;0.577770655804336;-2.34221201554667;0.0365420796282486;0.275208763068551;-4.62805479652287
"AT3G17860";-0.598820767024914;2.84397223063744;-3.92294038626608;0.00189378089547196;0.0465407995067596;-1.71032289478858
"AT5G41663";-0.598756879535832;0.361085126487908;-3.23684427817224;0.00682948403794654;0.101923840644499;-2.99658028823931
"AT1G10340";-0.598297397731681;2.00003769935401;-2.24363687177993;0.04376434238832;0.301176829519118;-4.79794702919304
"AT1G56540";-0.598153082896166;0.80835924808786;-3.22607241650609;0.00696969963136455;0.103218830850966;-3.01675807268264
"AT1G22800";-0.597961275898754;2.12039818376413;-1.0049151988661;0.334080390555785;0.806533931111624;-6.54126403026281
"AT2G40435";0.597738474349407;0.672584754273823;4.28299878917337;0.000981154364252106;0.030717762217559;-1.04355777532609
"AT5G42380";-0.597500899827288;2.71288360507219;-0.769875109736525;0.455741792983377;0.925710713100373;-6.75136235613125
"AT3G13470";0.59747966183661;7.0936732537424;2.81283766566499;0.0151998092580965;0.168542835991585;-3.78441464106888
"AT5G52300";0.596953387717366;4.17838908975523;1.45910909289429;0.169314303578608;0.579434701834108;-6.00849518120462
